Term Code,College Code,Department Code,CRN,Campus Code,Subject Code,Course Number,Section Number,Section Title,Instructor 1 ID,Instructor 1 First Name,Instructor 1 Last Name,Question Number,Question,Mean,Median,Standard Deviation,Department Mean,Department Median,Similar College Mean,Similar College Median,College Mean,College Median,Percent Rank - Department,Percent Rank - College,Responses,Percent #1,Percent #2,Percent #3,Percent #4,Percent #5,ZScore - College,ZScore - College Similar Sections,Course Level,Section Size
201720,EN,EN01,35595,N,AME,4553,007,Design Practicum,113247173,Yingtao,Liu,3,Class time was well used and contributed to my learning of the material.,4.66667,5,0.5,4.15207,4,4.05369,4,4.05369,4,73.438,72.555,9,0,0,0,33.33333,66.66667,0.52967,0.52967,All,All
201720,EN,EN01,35595,N,AME,4553,007,Design Practicum,113247173,Yingtao,Liu,5,The instructor related course material to professional practice and/or research.,4.66667,5,0.70711,4.32989,5,4.28105,5,4.28105,5,67.188,64.984,9,0,0,11.11111,11.11111,77.77778,0.39246,0.39246,All,All
201720,EN,EN01,35595,N,AME,4553,007,Design Practicum,113247173,Yingtao,Liu,6,The way in which the course was taught helped me develop analysis and design abilities.,4.44444,5,0.72648,4.17675,5,4.01325,4,4.01325,4,64.063,59.306,9,0,0,11.11111,33.33333,55.55556,0.36743,0.36743,All,All
201720,EN,EN01,35595,N,AME,4553,007,Design Practicum,113247173,Yingtao,Liu,10,"In general, the instructor taught this course effectively.",4.88889,5,0.33333,4.24901,5,4.1441,5,4.1441,5,89.063,86.751,9,0,0,0,11.11111,88.88889,0.6645,0.6645,All,All
201720,EN,EN01,22259,N,AME,4593,900,Space Systems & Mission Design,112401744,Thomas,Lear,2,The instructor was well-organized and made adequate preparation for class.,4,4,0.63246,4.28889,5,4.24749,5,4.24749,5,29.688,25.868,6,0,0,16.66667,66.66667,16.66667,-0.24104,-0.24104,All,All
201720,EN,EN01,22259,N,AME,4593,900,Space Systems & Mission Design,112401744,Thomas,Lear,3,Class time was well used and contributed to my learning of the material.,4.16667,4,0.75277,4.15207,4,4.05369,4,4.05369,4,42.188,38.486,6,0,0,16.66667,50,33.33333,0.09763,0.09763,All,All
201720,EN,EN01,22259,N,AME,4593,900,Space Systems & Mission Design,112401744,Thomas,Lear,5,The instructor related course material to professional practice and/or research.,4.5,4.5,0.54772,4.32989,5,4.28105,5,4.28105,5,53.125,48.265,6,0,0,0,50,50,0.22284,0.22284,All,All
201720,EN,EN01,22259,N,AME,4593,900,Space Systems & Mission Design,112401744,Thomas,Lear,6,The way in which the course was taught helped me develop analysis and design abilities.,4.33333,4,0.5164,4.17675,5,4.01325,4,4.01325,4,48.438,50.473,6,0,0,0,66.66667,33.33333,0.27275,0.27275,All,All
201720,EN,EN01,22259,N,AME,4593,900,Space Systems & Mission Design,112401744,Thomas,Lear,10,"In general, the instructor taught this course effectively.",4.16667,4,0.75277,4.24901,5,4.1441,5,4.1441,5,34.375,31.23,6,0,0,16.66667,50,33.33333,0.02014,0.02014,All,All
201720,EN,EN01,28321,N,AME,4802,010,Robotics Laboratory,112388157,Matthew,Oelke,2,The instructor was well-organized and made adequate preparation for class.,4.35714,4,0.61768,4.28889,5,4.24749,5,4.24749,5,50,38.486,42,0,0,7.14286,50,42.85714,0.10679,0.10679,All,All
201720,EN,EN01,28321,N,AME,4802,010,Robotics Laboratory,112388157,Matthew,Oelke,3,Class time was well used and contributed to my learning of the material.,4.09524,4,0.87818,4.15207,4,4.05369,4,4.05369,4,35.938,35.647,42,0,2.38095,26.19048,30.95238,40.47619,0.0359,0.0359,All,All
201720,EN,EN01,28321,N,AME,4802,010,Robotics Laboratory,112388157,Matthew,Oelke,5,The instructor related course material to professional practice and/or research.,4.2381,4,0.72615,4.32989,5,4.28105,5,4.28105,5,35.938,28.391,42,0,0,16.66667,42.85714,40.47619,-0.04371,-0.04371,All,All
201720,EN,EN01,28321,N,AME,4802,010,Robotics Laboratory,112388157,Matthew,Oelke,6,The way in which the course was taught helped me develop analysis and design abilities.,4.2381,4,0.72615,4.17675,5,4.01325,4,4.01325,4,40.625,44.164,42,0,0,16.66667,42.85714,40.47619,0.1916,0.1916,All,All
201720,EN,EN01,28321,N,AME,4802,010,Robotics Laboratory,112388157,Matthew,Oelke,10,"In general, the instructor taught this course effectively.",4.30952,4,0.60438,4.24901,5,4.1441,5,4.1441,5,42.188,38.486,42,0,0,7.14286,54.7619,38.09524,0.14759,0.14759,All,All
201720,EN,EN01,28322,N,AME,4802,011,Lab-AME 4802-010,112388157,Matthew,Oelke,2,The instructor was well-organized and made adequate preparation for class.,3.83333,4,1.02986,4.28889,5,4.24749,5,4.24749,5,21.875,19.243,12,8.33333,0,8.33333,66.66667,16.66667,-0.40337,-0.40337,All,All
201720,EN,EN01,28322,N,AME,4802,011,Lab-AME 4802-010,112388157,Matthew,Oelke,3,Class time was well used and contributed to my learning of the material.,3.83333,4,1.11464,4.15207,4,4.05369,4,4.05369,4,25,23.975,12,8.33333,0,16.66667,50,25,-0.19041,-0.19041,All,All
201720,EN,EN01,28322,N,AME,4802,011,Lab-AME 4802-010,112388157,Matthew,Oelke,5,The instructor related course material to professional practice and/or research.,4.08333,4,0.66856,4.32989,5,4.28105,5,4.28105,5,28.125,22.082,12,0,0,16.66667,58.33333,25,-0.20123,-0.20123,All,All
201720,EN,EN01,28322,N,AME,4802,011,Lab-AME 4802-010,112388157,Matthew,Oelke,6,The way in which the course was taught helped me develop analysis and design abilities.,4.16667,4,0.71774,4.17675,5,4.01325,4,4.01325,4,34.375,39.117,12,0,0,16.66667,50,33.33333,0.13073,0.13073,All,All
201720,EN,EN01,28322,N,AME,4802,011,Lab-AME 4802-010,112388157,Matthew,Oelke,10,"In general, the instructor taught this course effectively.",4,4,0.8528,4.24901,5,4.1441,5,4.1441,5,29.688,27.76,12,0,8.33333,8.33333,58.33333,25,-0.12857,-0.12857,All,All
201720,EN,EN01,28323,N,AME,4802,012,Lab-AME 4802-010,112388157,Matthew,Oelke,2,The instructor was well-organized and made adequate preparation for class.,4.11111,5,1.05409,4.28889,5,4.24749,5,4.24749,5,39.063,29.338,9,0,11.11111,11.11111,33.33333,44.44444,-0.13283,-0.13283,All,All
201720,EN,EN01,28323,N,AME,4802,012,Lab-AME 4802-010,112388157,Matthew,Oelke,3,Class time was well used and contributed to my learning of the material.,3.88889,4,1.05409,4.15207,4,4.05369,4,4.05369,4,28.125,25.552,9,0,11.11111,22.22222,33.33333,33.33333,-0.1424,-0.1424,All,All
201720,EN,EN01,28323,N,AME,4802,012,Lab-AME 4802-010,112388157,Matthew,Oelke,5,The instructor related course material to professional practice and/or research.,4.44444,5,0.72648,4.32989,5,4.28105,5,4.28105,5,46.875,42.587,9,0,0,11.11111,33.33333,55.55556,0.16629,0.16629,All,All
201720,EN,EN01,28323,N,AME,4802,012,Lab-AME 4802-010,112388157,Matthew,Oelke,6,The way in which the course was taught helped me develop analysis and design abilities.,4.5,4.5,0.53452,4.17675,5,4.01325,4,4.01325,4,71.875,64.984,8,0,0,0,50,50,0.41478,0.41478,All,All
201720,EN,EN01,28323,N,AME,4802,012,Lab-AME 4802-010,112388157,Matthew,Oelke,10,"In general, the instructor taught this course effectively.",4.33333,5,0.86603,4.24901,5,4.1441,5,4.1441,5,48.438,42.587,9,0,0,22.22222,22.22222,55.55556,0.16883,0.16883,All,All
201720,EN,EN01,35596,N,AME,4802,013,Lab-AME 4802-010,112388157,Matthew,Oelke,2,The instructor was well-organized and made adequate preparation for class.,4.5,4.5,0.53452,4.28889,5,4.24749,5,4.24749,5,62.5,52.997,8,0,0,0,50,50,0.24593,0.24593,All,All
201720,EN,EN01,35596,N,AME,4802,013,Lab-AME 4802-010,112388157,Matthew,Oelke,3,Class time was well used and contributed to my learning of the material.,4.125,4,0.83452,4.15207,4,4.05369,4,4.05369,4,37.5,37.224,8,0,0,25,37.5,37.5,0.06162,0.06162,All,All
201720,EN,EN01,35596,N,AME,4802,013,Lab-AME 4802-010,112388157,Matthew,Oelke,5,The instructor related course material to professional practice and/or research.,4.375,4.5,0.74402,4.32989,5,4.28105,5,4.28105,5,43.75,38.801,8,0,0,12.5,37.5,50,0.09562,0.09562,All,All
201720,EN,EN01,35596,N,AME,4802,013,Lab-AME 4802-010,112388157,Matthew,Oelke,6,The way in which the course was taught helped me develop analysis and design abilities.,4.5,5,0.75593,4.17675,5,4.01325,4,4.01325,4,71.875,64.984,8,0,0,12.5,25,62.5,0.41478,0.41478,All,All
201720,EN,EN01,35596,N,AME,4802,013,Lab-AME 4802-010,112388157,Matthew,Oelke,10,"In general, the instructor taught this course effectively.",4.625,5,0.51755,4.24901,5,4.1441,5,4.1441,5,67.188,64.984,8,0,0,0,37.5,62.5,0.42906,0.42906,All,All
201720,EN,EN01,35597,N,AME,4802,014,Lab-AME 4802-010,112388157,Matthew,Oelke,2,The instructor was well-organized and made adequate preparation for class.,4,4,0.57735,4.28889,5,4.24749,5,4.24749,5,29.688,25.868,7,0,0,14.28571,71.42857,14.28571,-0.24104,-0.24104,All,All
201720,EN,EN01,35597,N,AME,4802,014,Lab-AME 4802-010,112388157,Matthew,Oelke,3,Class time was well used and contributed to my learning of the material.,4.42857,5,0.7868,4.15207,4,4.05369,4,4.05369,4,54.688,55.521,7,0,0,14.28571,28.57143,57.14286,0.32393,0.32393,All,All
201720,EN,EN01,35597,N,AME,4802,014,Lab-AME 4802-010,112388157,Matthew,Oelke,5,The instructor related course material to professional practice and/or research.,3.85714,4,0.69007,4.32989,5,4.28105,5,4.28105,5,17.188,14.511,7,0,0,28.57143,57.14286,14.28571,-0.43143,-0.43143,All,All
201720,EN,EN01,35597,N,AME,4802,014,Lab-AME 4802-010,112388157,Matthew,Oelke,6,The way in which the course was taught helped me develop analysis and design abilities.,4.14286,5,1.21499,4.17675,5,4.01325,4,4.01325,4,31.25,37.539,7,0,14.28571,14.28571,14.28571,57.14286,0.11045,0.11045,All,All
201720,EN,EN01,35597,N,AME,4802,014,Lab-AME 4802-010,112388157,Matthew,Oelke,10,"In general, the instructor taught this course effectively.",4.28571,5,0.75593,4.24901,5,4.1441,5,4.1441,5,40.625,37.539,7,0,0,14.28571,42.85714,42.85714,0.12634,0.12634,All,All
201720,EN,EN01,36771,N,AME,4970,003,Analysis of Heat Pumping Syst.,113421518,Jie,Cai,2,The instructor was well-organized and made adequate preparation for class.,4.9,5,0.31623,4.28889,5,4.24749,5,4.24749,5,93.75,88.013,10,0,0,0,10,90,0.63551,0.63551,All,All
201720,EN,EN01,36771,N,AME,4970,003,Analysis of Heat Pumping Syst.,113421518,Jie,Cai,3,Class time was well used and contributed to my learning of the material.,4.9,5,0.31623,4.15207,4,4.05369,4,4.05369,4,95.313,89.59,10,0,0,0,10,90,0.73129,0.73129,All,All
201720,EN,EN01,36771,N,AME,4970,003,Analysis of Heat Pumping Syst.,113421518,Jie,Cai,5,The instructor related course material to professional practice and/or research.,4.9,5,0.31623,4.32989,5,4.28105,5,4.28105,5,92.188,86.751,10,0,0,0,10,90,0.62994,0.62994,All,All
201720,EN,EN01,36771,N,AME,4970,003,Analysis of Heat Pumping Syst.,113421518,Jie,Cai,6,The way in which the course was taught helped me develop analysis and design abilities.,4.9,5,0.31623,4.17675,5,4.01325,4,4.01325,4,93.75,92.114,10,0,0,0,10,90,0.75563,0.75563,All,All
201720,EN,EN01,36771,N,AME,4970,003,Analysis of Heat Pumping Syst.,113421518,Jie,Cai,10,"In general, the instructor taught this course effectively.",4.8,5,0.42164,4.24901,5,4.1441,5,4.1441,5,81.25,80.442,10,0,0,0,20,80,0.58519,0.58519,All,All
201720,EN,EN01,37270,N,AME,4970,900,Intro Struct Health Monitoring,113247173,Yingtao,Liu,2,The instructor was well-organized and made adequate preparation for class.,4.69231,5,0.63043,4.28889,5,4.24749,5,4.24749,5,75,69.716,13,0,0,7.69231,15.38462,76.92308,0.43323,0.43323,All,All
201720,EN,EN01,37270,N,AME,4970,900,Intro Struct Health Monitoring,113247173,Yingtao,Liu,3,Class time was well used and contributed to my learning of the material.,4.53846,5,0.77625,4.15207,4,4.05369,4,4.05369,4,67.188,63.407,13,0,0,15.38462,15.38462,69.23077,0.41889,0.41889,All,All
201720,EN,EN01,37270,N,AME,4970,900,Intro Struct Health Monitoring,113247173,Yingtao,Liu,5,The instructor related course material to professional practice and/or research.,4.91667,5,0.28868,4.32989,5,4.28105,5,4.28105,5,93.75,87.066,12,0,0,0,8.33333,91.66667,0.6469,0.6469,All,All
201720,EN,EN01,37270,N,AME,4970,900,Intro Struct Health Monitoring,113247173,Yingtao,Liu,6,The way in which the course was taught helped me develop analysis and design abilities.,4.46154,5,0.96742,4.17675,5,4.01325,4,4.01325,4,67.188,60.252,13,0,7.69231,7.69231,15.38462,69.23077,0.382,0.382,All,All
201720,EN,EN01,37270,N,AME,4970,900,Intro Struct Health Monitoring,113247173,Yingtao,Liu,10,"In general, the instructor taught this course effectively.",4.76923,5,0.43853,4.24901,5,4.1441,5,4.1441,5,79.688,77.287,13,0,0,0,23.07692,76.92308,0.55774,0.55774,All,All
201720,EN,EN01,36814,N,AME,5333,900,Thermodynamics and Combustion,112675340,Wilson,Merchan-Merchan,2,The instructor was well-organized and made adequate preparation for class.,4.16667,4.5,0.98319,4.28889,5,4.24749,5,4.24749,5,42.188,30.915,6,0,0,33.33333,16.66667,50,-0.07871,-0.07871,All,All
201720,EN,EN01,36814,N,AME,5333,900,Thermodynamics and Combustion,112675340,Wilson,Merchan-Merchan,3,Class time was well used and contributed to my learning of the material.,4.5,5,0.83666,4.15207,4,4.05369,4,4.05369,4,64.063,62.461,6,0,0,16.66667,16.66667,66.66667,0.38565,0.38565,All,All
201720,EN,EN01,36814,N,AME,5333,900,Thermodynamics and Combustion,112675340,Wilson,Merchan-Merchan,5,The instructor related course material to professional practice and/or research.,4.83333,5,0.40825,4.32989,5,4.28105,5,4.28105,5,89.063,81.388,6,0,0,0,16.66667,83.33333,0.56208,0.56208,All,All
201720,EN,EN01,36814,N,AME,5333,900,Thermodynamics and Combustion,112675340,Wilson,Merchan-Merchan,6,The way in which the course was taught helped me develop analysis and design abilities.,4.33333,4.5,0.8165,4.17675,5,4.01325,4,4.01325,4,48.438,50.473,6,0,0,16.66667,33.33333,50,0.27275,0.27275,All,All
201720,EN,EN01,36814,N,AME,5333,900,Thermodynamics and Combustion,112675340,Wilson,Merchan-Merchan,10,"In general, the instructor taught this course effectively.",4.33333,4.5,0.8165,4.24901,5,4.1441,5,4.1441,5,48.438,42.587,6,0,0,16.66667,33.33333,50,0.16883,0.16883,All,All
201720,EN,EN01,36257,N,AME,5583,001,Advanced Engineer Analysis II,113034351,Jivtesh,Garg,2,The instructor was well-organized and made adequate preparation for class.,4.64706,5,0.49259,4.28889,5,4.24749,5,4.24749,5,68.75,62.461,17,0,0,0,35.29412,64.70588,0.38916,0.38916,All,All
201720,EN,EN01,36257,N,AME,5583,001,Advanced Engineer Analysis II,113034351,Jivtesh,Garg,3,Class time was well used and contributed to my learning of the material.,4.70588,5,0.46967,4.15207,4,4.05369,4,4.05369,4,78.125,75.079,17,0,0,0,29.41176,70.58824,0.56355,0.56355,All,All
201720,EN,EN01,36257,N,AME,5583,001,Advanced Engineer Analysis II,113034351,Jivtesh,Garg,5,The instructor related course material to professional practice and/or research.,4.47059,5,0.79982,4.32989,5,4.28105,5,4.28105,5,48.438,44.795,17,0,0,17.64706,17.64706,64.70588,0.1929,0.1929,All,All
201720,EN,EN01,36257,N,AME,5583,001,Advanced Engineer Analysis II,113034351,Jivtesh,Garg,6,The way in which the course was taught helped me develop analysis and design abilities.,4.58824,5,0.5073,4.17675,5,4.01325,4,4.01325,4,76.563,70.347,17,0,0,0,41.17647,58.82353,0.48997,0.48997,All,All
201720,EN,EN01,36257,N,AME,5583,001,Advanced Engineer Analysis II,113034351,Jivtesh,Garg,10,"In general, the instructor taught this course effectively.",4.875,5,0.34157,4.24901,5,4.1441,5,4.1441,5,87.5,85.489,16,0,0,0,12.5,87.5,0.65211,0.65211,All,All
201720,EN,EN01,36247,N,AME,5720,002,Heat Trans Multiphase Systems,113441112,Hamidreza,Shabgard,2,The instructor was well-organized and made adequate preparation for class.,3.88889,4,0.78174,4.28889,5,4.24749,5,4.24749,5,25,20.82,9,0,0,33.33333,44.44444,22.22222,-0.34926,-0.34926,All,All
201720,EN,EN01,36247,N,AME,5720,002,Heat Trans Multiphase Systems,113441112,Hamidreza,Shabgard,3,Class time was well used and contributed to my learning of the material.,4.77778,5,0.44096,4.15207,4,4.05369,4,4.05369,4,87.5,81.703,9,0,0,0,22.22222,77.77778,0.62568,0.62568,All,All
201720,EN,EN01,36247,N,AME,5720,002,Heat Trans Multiphase Systems,113441112,Hamidreza,Shabgard,5,The instructor related course material to professional practice and/or research.,4.55556,5,0.52705,4.32989,5,4.28105,5,4.28105,5,57.813,52.05,9,0,0,0,44.44444,55.55556,0.27938,0.27938,All,All
201720,EN,EN01,36247,N,AME,5720,002,Heat Trans Multiphase Systems,113441112,Hamidreza,Shabgard,6,The way in which the course was taught helped me develop analysis and design abilities.,4.22222,4,0.66667,4.17675,5,4.01325,4,4.01325,4,37.5,43.533,9,0,0,11.11111,55.55556,33.33333,0.17807,0.17807,All,All
201720,EN,EN01,36247,N,AME,5720,002,Heat Trans Multiphase Systems,113441112,Hamidreza,Shabgard,10,"In general, the instructor taught this course effectively.",4.22222,4,0.66667,4.24901,5,4.1441,5,4.1441,5,37.5,33.123,9,0,0,11.11111,55.55556,33.33333,0.0697,0.0697,All,All
201720,EN,EN01,35599,N,AME,5740,002,Energy Efficient Bldg. Design,113847935,Li,Song,2,The instructor was well-organized and made adequate preparation for class.,4.75,5,0.5,4.28889,5,4.24749,5,4.24749,5,82.813,76.025,4,0,0,0,25,75,0.48942,0.48942,All,All
201720,EN,EN01,35599,N,AME,5740,002,Energy Efficient Bldg. Design,113847935,Li,Song,3,Class time was well used and contributed to my learning of the material.,4.75,5,0.5,4.15207,4,4.05369,4,4.05369,4,84.375,80.757,4,0,0,0,25,75,0.60168,0.60168,All,All
201720,EN,EN01,35599,N,AME,5740,002,Energy Efficient Bldg. Design,113847935,Li,Song,5,The instructor related course material to professional practice and/or research.,5,5,0,4.32989,5,4.28105,5,4.28105,5,100,100,4,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN01,35599,N,AME,5740,002,Energy Efficient Bldg. Design,113847935,Li,Song,6,The way in which the course was taught helped me develop analysis and design abilities.,5,5,0,4.17675,5,4.01325,4,4.01325,4,100,100,4,0,0,0,0,100,0.84085,0.84085,All,All
201720,EN,EN01,35599,N,AME,5740,002,Energy Efficient Bldg. Design,113847935,Li,Song,10,"In general, the instructor taught this course effectively.",5,5,0,4.24901,5,4.1441,5,4.1441,5,100,100,4,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN01,18009,N,AME,5763,900,Intro to Finite Element Method,112130351,Kurt,Gramoll,2,The instructor was well-organized and made adequate preparation for class.,4.92308,5,0.27735,4.28889,5,4.24749,5,4.24749,5,95.313,89.274,13,0,0,0,7.69231,92.30769,0.65799,0.65799,All,All
201720,EN,EN01,18009,N,AME,5763,900,Intro to Finite Element Method,112130351,Kurt,Gramoll,3,Class time was well used and contributed to my learning of the material.,4.84615,5,0.5547,4.15207,4,4.05369,4,4.05369,4,90.625,86.435,13,0,0,7.69231,0,92.30769,0.68476,0.68476,All,All
201720,EN,EN01,18009,N,AME,5763,900,Intro to Finite Element Method,112130351,Kurt,Gramoll,5,The instructor related course material to professional practice and/or research.,4.76923,5,0.59914,4.32989,5,4.28105,5,4.28105,5,84.375,74.763,13,0,0,7.69231,7.69231,84.61538,0.49684,0.49684,All,All
201720,EN,EN01,18009,N,AME,5763,900,Intro to Finite Element Method,112130351,Kurt,Gramoll,6,The way in which the course was taught helped me develop analysis and design abilities.,4.92308,5,0.27735,4.17675,5,4.01325,4,4.01325,4,95.313,92.429,13,0,0,0,7.69231,92.30769,0.7753,0.7753,All,All
